,name,path,variable,size,seed,lr,iter,constrain,dist_weight,ale_l2,ale_l1,ale_max_diff,ale_rho,pd_l2,pd_l1,pd_max_diff,pd_rho
0,adult,results_final/adult/age_128_5_gradient_0.1_50_0.01/,age,128,5,0.1,50,False,0.01,0.08375665736168732,0.08375665736168732,0.1589036984441809,-0.6673164392462638,0.08976668,0.08976668,0.19776975,-0.9467532467532468
0,adult,results_final/adult/age_128_5_gradient_0.1_50_0.1/,age,128,5,0.1,50,False,0.1,0.05837248953837615,0.05837248953837615,0.11303957913012244,-0.6374269005847953,0.064878434,0.064878434,0.12478651,-0.4948051948051948
0,adult,results_final/adult/age_128_5_gradient_0.1_50_1.0/,age,128,5,0.1,50,False,1.0,0.01810916306246137,0.01810916306246137,0.033557672388503504,0.8037686809616633,0.022567263,0.022567263,0.04045862,0.961038961038961
0,adult,results_final/adult/age_128_5_gradient_0.1_50_10.0/,age,128,5,0.1,50,False,10.0,0.004868885350596353,0.004868885350596353,0.02827764516511963,0.996101364522417,0.0033959942,0.0033959942,0.0063503385,0.9987012987012988
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_0.0/,Fare,32,0,0.1,50,False,0.0,0.11053907736060634,0.11053907736060634,0.1899160526505314,0.2722143864598025,0.16478917,0.16478917,0.29685333,-0.9389610389610389
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_0.0/,Age,32,0,0.1,50,False,0.0,0.10727340702809315,0.10727340702809315,0.2412697737109613,-0.9597141000649773,0.13411485,0.13411485,0.41294408,-1.0
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_0.001/,Fare,32,0,0.1,50,False,0.001,0.1358131365887802,0.1358131365887802,0.23055873344964073,0.29619181946403383,0.16322361,0.16322361,0.28638944,-0.9545454545454546
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_0.001/,Age,32,0,0.1,50,False,0.001,0.1029485450901266,0.1029485450901266,0.23778118833257095,-0.9545159194282,0.1317723,0.1317723,0.40436316,-1.0
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_0.01/,Fare,32,0,0.1,50,False,0.01,0.10031348274591301,0.10031348274591301,0.17340448722705276,0.29619181946403383,0.15048377,0.15048377,0.24523008,-0.8948051948051948
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_0.01/,Age,32,0,0.1,50,False,0.01,0.0956267910302795,0.0956267910302795,0.22161291866788216,-0.7102014294996751,0.124569096,0.124569096,0.38134596,-0.8532467532467533
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_0.1/,Fare,32,0,0.1,50,False,0.1,0.07905680288613796,0.07905680288613796,0.12979205710245068,0.29619181946403383,0.10166377,0.10166377,0.16597432,0.05584415584415584
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_0.1/,Age,32,0,0.1,50,False,0.1,0.07161632369326235,0.07161632369326235,0.17501775776575074,0.8999350227420402,0.10194815,0.10194815,0.30303815,0.9376623376623376
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_1.0/,Fare,32,0,0.1,50,False,1.0,0.01707668451581877,0.01707668451581877,0.027557251759414057,0.9322990126939351,0.03232856,0.03232856,0.05074784,0.9987012987012988
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_1.0/,Age,32,0,0.1,50,False,1.0,0.022730436333087245,0.022730436333087245,0.06433441715673133,1.0,0.051932033,0.051932033,0.117818,1.0
0,titanic,results_final/titanic/Fare_32_0_gradient_0.1_50_10.0/,Fare,32,0,0.1,50,False,10.0,0.0033516220204043525,0.0033516220204043525,0.004716829949984069,0.9999999999999999,0.0035619112,0.0035619112,0.006530881,1.0
0,titanic,results_final/titanic/Age_32_0_gradient_0.1_50_10.0/,Age,32,0,0.1,50,False,10.0,0.0037582400610167315,0.0037582400610167315,0.00969080852563653,1.0,0.0063253203,0.0063253203,0.014981747,1.0
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_0.0/,Fare,64,0,0.1,50,False,0.0,0.04296568600280573,0.04296568600280573,0.10395067288792387,0.4499294781382228,0.17552932,0.17552932,0.31066746,-0.9545454545454546
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_0.0/,Age,64,0,0.1,50,False,0.0,0.15212643380396487,0.15212643380396487,0.35834616542045916,-0.9467186484730346,0.18073095,0.18073095,0.5127083,-0.9584415584415583
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_0.001/,Fare,64,0,0.1,50,False,0.001,0.04206856115353029,0.04206856115353029,0.11585223488457673,0.43864598025387863,0.16712707,0.16712707,0.28954557,-0.916883116883117
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_0.001/,Age,64,0,0.1,50,False,0.001,0.15089707728645746,0.15089707728645746,0.34902802809313715,-0.9636127355425601,0.17991397,0.17991397,0.5075457,-0.9584415584415583
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_0.01/,Fare,64,0,0.1,50,False,0.01,0.04303534003897757,0.04303534003897757,0.1116437409483468,0.45416078984485186,0.14177348,0.14177348,0.24540386,-0.8441558441558441
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_0.01/,Age,64,0,0.1,50,False,0.01,0.132023925559545,0.132023925559545,0.2981569477225965,-0.903833658219623,0.16625293,0.16625293,0.445598,-0.9441558441558441
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_0.1/,Fare,64,0,0.1,50,False,0.1,0.04468645279374884,0.04468645279374884,0.08418132117002003,0.4964739069111424,0.102429494,0.102429494,0.17610407,-0.12337662337662336
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_0.1/,Age,64,0,0.1,50,False,0.1,0.09092543205313597,0.09092543205313597,0.2064745346934191,-0.46328784925276145,0.12680027,0.12680027,0.3054708,-0.6350649350649351
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_1.0/,Fare,64,0,0.1,50,False,1.0,0.016796450329693652,0.016796450329693652,0.02362099172290047,0.995768688293371,0.036280382,0.036280382,0.055249512,0.9870129870129869
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_1.0/,Age,64,0,0.1,50,False,1.0,0.019318694989537415,0.019318694989537415,0.050241897930609986,0.9636127355425601,0.048928726,0.048928726,0.077869,0.9597402597402598
0,titanic,results_final/titanic/Fare_64_0_gradient_0.1_50_10.0/,Fare,64,0,0.1,50,False,10.0,0.004946317333029921,0.004946317333029921,0.006941904561633905,0.9999999999999999,0.0031486694,0.0031486694,0.0053773522,0.9987012987012988
0,titanic,results_final/titanic/Age_64_0_gradient_0.1_50_10.0/,Age,64,0,0.1,50,False,10.0,0.001828736836699555,0.001828736836699555,0.006503983352684178,1.0,0.0063506267,0.0063506267,0.008246481,0.9987012987012988
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_0.0/,Fare,128,0,0.1,50,False,0.0,0.08764239369521247,0.08764239369521247,0.13714392411387305,0.22143864598025387,0.21722452,0.21722452,0.4870118,-0.9818181818181818
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_0.0/,Age,128,0,0.1,50,False,0.0,0.17244975242055788,0.17244975242055788,0.3469470609138195,-0.9597141000649773,0.1951957,0.1951957,0.5685166,-0.9948051948051948
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_0.001/,Fare,128,0,0.1,50,False,0.001,0.1287463018374826,0.1287463018374826,0.20780385104670074,0.22143864598025387,0.22968896,0.22968896,0.48145837,-0.9623376623376624
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_0.001/,Age,128,0,0.1,50,False,0.001,0.17214000174848068,0.17214000174848068,0.34815557617001547,-0.9597141000649773,0.19350572,0.19350572,0.56834495,-0.9805194805194805
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_0.01/,Fare,128,0,0.1,50,False,0.01,0.10061265913177311,0.10061265913177311,0.1501932414620213,0.36107193229901263,0.21402854,0.21402854,0.4609887,-0.8285714285714286
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_0.01/,Age,128,0,0.1,50,False,0.01,0.15815041430698895,0.15815041430698895,0.3262116517220756,-0.8739441195581545,0.1746864,0.1746864,0.5284497,-0.8714285714285716
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_0.1/,Fare,128,0,0.1,50,False,0.1,0.17349505057339898,0.17349505057339898,0.24590387387510215,0.5007052186177714,0.17156702,0.17156702,0.32252702,-0.24415584415584415
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_0.1/,Age,128,0,0.1,50,False,0.1,0.11728007746811728,0.11728007746811728,0.2387791136310322,-0.7582846003898636,0.1304104,0.1304104,0.40926066,-0.6363636363636362
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_1.0/,Fare,128,0,0.1,50,False,1.0,0.02572864291410508,0.02572864291410508,0.058775493178201854,0.7700987306064879,0.08616616,0.08616616,0.15042314,1.0
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_1.0/,Age,128,0,0.1,50,False,1.0,0.03796761706623781,0.03796761706623781,0.07698909818357846,0.9883040935672512,0.05079433,0.05079433,0.17057848,0.9974025974025975
0,titanic,results_final/titanic/Fare_128_0_gradient_0.1_50_10.0/,Fare,128,0,0.1,50,False,10.0,0.000879493792783212,0.000879493792783212,0.0039479354432092155,0.9999999999999999,0.011151116,0.011151116,0.022173941,1.0
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_0.0/,Fare,32,1,0.1,50,False,0.0,0.034552328814621155,0.034552328814621155,0.07468953286071234,0.07412640936959577,0.14726107,0.14726107,0.26381147,-0.996103896103896
0,titanic,results_final/titanic/Age_128_0_gradient_0.1_50_10.0/,Age,128,0,0.1,50,False,10.0,0.004802495899652258,0.004802495899652258,0.009299645819807495,1.0,0.00598864,0.00598864,0.020670831,1.0
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_0.001/,Fare,32,1,0.1,50,False,0.001,0.0593132449109522,0.0593132449109522,0.11737363220624673,0.07193229901269393,0.14248297,0.14248297,0.24820048,-0.9831168831168832
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_0.0/,Age,32,1,0.1,50,False,0.0,0.1492393152120488,0.1492393152120488,0.2990654918790172,-0.9870045484080572,0.15176341,0.15176341,0.40463787,-1.0
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_0.001/,Age,32,1,0.1,50,False,0.001,0.1482860953242462,0.1482860953242462,0.2899473068119137,-0.9623131903833657,0.15069915,0.15069915,0.38981208,-1.0
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_0.01/,Fare,32,1,0.1,50,False,0.01,0.06578919742421858,0.06578919742421858,0.1106588255012494,0.07616361071932298,0.12059307,0.12059307,0.20230556,-0.9064935064935065
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_0.01/,Age,32,1,0.1,50,False,0.01,0.13403913441090995,0.13403913441090995,0.27037882659461365,-0.8791423001949318,0.1370909,0.1370909,0.34666684,-0.9142857142857143
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_0.1/,Fare,32,1,0.1,50,False,0.1,0.013693949377674375,0.013693949377674375,0.02612289542612842,0.36389280677009866,0.07745234,0.07745234,0.13956022,0.12987012987012986
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_0.1/,Age,32,1,0.1,50,False,0.1,0.0868336308914647,0.0868336308914647,0.174138218717119,-0.1968810916179337,0.0889425,0.0889425,0.20138916,-0.06753246753246753
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_1.0/,Fare,32,1,0.1,50,False,1.0,0.003549677636370336,0.003549677636370336,0.01156392676426006,0.9224259520451339,0.027962705,0.027962705,0.04767841,1.0
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_1.0/,Age,32,1,0.1,50,False,1.0,0.019886144446598874,0.019886144446598874,0.0503075927187443,0.9948018193632228,0.025522832,0.025522832,0.040657938,1.0
0,titanic,results_final/titanic/Fare_32_1_gradient_0.1_50_10.0/,Fare,32,1,0.1,50,False,10.0,0.0024704479931071904,0.0024704479931071904,0.003346279163642836,0.9322990126939351,0.0031639566,0.0031639566,0.0057759285,1.0
0,titanic,results_final/titanic/Age_32_1_gradient_0.1_50_10.0/,Age,32,1,0.1,50,False,10.0,0.001743221622178351,0.001743221622178351,0.0046482762988077075,1.0,0.0034137014,0.0034137014,0.005261302,1.0
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_0.0/,Fare,64,1,0.1,50,False,0.0,0.19023202413476295,0.19023202413476295,0.32591660024974534,0.22143864598025387,0.2409853,0.2409853,0.40661797,-1.0
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_0.0/,Age,64,1,0.1,50,False,0.0,0.14720385873314118,0.14720385873314118,0.3047719465525791,-0.9597141000649773,0.16328801,0.16328801,0.48550332,-1.0
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_0.001/,Fare,64,1,0.1,50,False,0.001,0.1513013194617979,0.1513013194617979,0.266010335145411,0.36107193229901263,0.22676757,0.22676757,0.35472786,-0.9948051948051948
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_0.01/,Fare,64,1,0.1,50,False,0.01,0.1502261423881363,0.1502261423881363,0.2631854587637976,0.36107193229901263,0.18569283,0.18569283,0.2965784,-0.8688311688311688
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_0.001/,Age,64,1,0.1,50,False,0.001,0.14479360412736883,0.14479360412736883,0.2973337679908732,-0.9597141000649773,0.16083522,0.16083522,0.4754655,-1.0
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_0.1/,Fare,64,1,0.1,50,False,0.1,0.03878843274791745,0.03878843274791745,0.07061744067201738,0.36107193229901263,0.12417599,0.12417599,0.20152348,0.13506493506493505
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_0.01/,Age,64,1,0.1,50,False,0.01,0.13860580732338024,0.13860580732338024,0.2906715571667848,-0.8388564002599089,0.15368058,0.15368058,0.43397284,-0.8597402597402597
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_1.0/,Fare,64,1,0.1,50,False,1.0,0.02462248098588819,0.02462248098588819,0.04315295729082684,0.8265162200282086,0.037834477,0.037834477,0.078362495,1.0
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_0.1/,Age,64,1,0.1,50,False,0.1,0.09849068198734284,0.09849068198734284,0.20775285015927974,-0.5165692007797271,0.11242024,0.11242024,0.31079772,-0.35194805194805195
0,titanic,results_final/titanic/Fare_64_1_gradient_0.1_50_10.0/,Fare,64,1,0.1,50,False,10.0,0.010284620440616767,0.010284620440616767,0.014663993140357587,0.9999999999999999,0.0052288314,0.0052288314,0.011824459,1.0
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_1.0/,Age,64,1,0.1,50,False,1.0,0.02140127809061478,0.02140127809061478,0.048322934232911646,0.996101364522417,0.048574284,0.048574284,0.0910663,1.0
0,titanic,results_final/titanic/Age_64_1_gradient_0.1_50_10.0/,Age,64,1,0.1,50,False,10.0,0.002144890407403065,0.002144890407403065,0.009069693897195558,1.0,0.0063366876,0.0063366876,0.009406865,1.0
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_0.0/,Fare,128,1,0.1,50,False,0.0,0.12799805078001492,0.12799805078001492,0.184806876526274,0.21297602256699574,0.2241826,0.2241826,0.5639715,-0.9415584415584415
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_0.0/,Age,128,1,0.1,50,False,0.0,0.17751857108381347,0.17751857108381347,0.36760452217856227,-0.8674463937621832,0.20176461,0.20176461,0.578664,-0.9688311688311689
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_0.001/,Fare,128,1,0.1,50,False,0.001,0.1678398288754994,0.1678398288754994,0.24580132498960586,0.21297602256699574,0.233022,0.233022,0.55665064,-0.8883116883116883
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_0.001/,Age,128,1,0.1,50,False,0.001,0.1782495785788417,0.1782495785788417,0.36587129813892394,-0.8778427550357373,0.20053118,0.20053118,0.57300115,-0.9272727272727272
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_0.01/,Fare,128,1,0.1,50,False,0.01,0.17777211485491598,0.17777211485491598,0.24529406529840173,0.3526093088857545,0.22452193,0.22452193,0.5335672,-0.8077922077922077
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_0.1/,Fare,128,1,0.1,50,False,0.1,0.18178435142689162,0.18178435142689162,0.2512139013203807,0.3526093088857545,0.18340032,0.18340032,0.37884176,-0.2584415584415584
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_0.01/,Age,128,1,0.1,50,False,0.01,0.16652801235804665,0.16652801235804665,0.3589177640639749,-0.7907732293697206,0.1864097,0.1864097,0.53099775,-0.7961038961038961
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_0.1/,Age,128,1,0.1,50,False,0.1,0.1147783936573885,0.1147783936573885,0.2453954207090645,-0.5932423651721898,0.13678315,0.13678315,0.38626453,-0.6012987012987013
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_1.0/,Fare,128,1,0.1,50,False,1.0,0.02040530517238039,0.02040530517238039,0.05529546733893627,0.9915373765867416,0.07949182,0.07949182,0.17302352,1.0
0,titanic,results_final/titanic/Fare_128_1_gradient_0.1_50_10.0/,Fare,128,1,0.1,50,False,10.0,0.007214535834702698,0.007214535834702698,0.010023972012463772,0.9999999999999999,0.01185515,0.01185515,0.026280284,1.0
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_1.0/,Age,128,1,0.1,50,False,1.0,0.030057556706221747,0.030057556706221747,0.06644152363584022,0.9558154645873943,0.056256264,0.056256264,0.13577002,0.9948051948051948
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_0.0/,Fare,32,2,0.1,50,False,0.0,0.05357022588389403,0.05357022588389403,0.1186070255468864,-0.025387870239774325,0.19611952,0.19611952,0.3312552,-1.0
0,titanic,results_final/titanic/Age_128_1_gradient_0.1_50_10.0/,Age,128,1,0.1,50,False,10.0,0.0032070813287579368,0.0032070813287579368,0.011155610120296866,0.9948018193632228,0.008371973,0.008371973,0.018166065,1.0
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_0.001/,Fare,32,2,0.1,50,False,0.001,0.06248406900291065,0.06248406900291065,0.1276120365684258,-0.02115655853314527,0.19238493,0.19238493,0.32309258,-0.9974025974025975
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_0.0/,Age,32,2,0.1,50,False,0.0,0.13296048622643092,0.13296048622643092,0.27291252737957666,-0.9493177387914229,0.1395612,0.1395612,0.3855766,-1.0
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_0.01/,Fare,32,2,0.1,50,False,0.01,0.07290181878947129,0.07290181878947129,0.14726066040881766,-0.02256699576868829,0.17316866,0.17316866,0.2894324,-0.9285714285714285
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_0.001/,Age,32,2,0.1,50,False,0.001,0.13335753066400557,0.13335753066400557,0.2674958907637913,-0.9493177387914229,0.13720319,0.13720319,0.37440714,-1.0
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_0.1/,Fare,32,2,0.1,50,False,0.1,0.04641258681489996,0.04641258681489996,0.08087940843847677,0.1396332863187588,0.1281039,0.1281039,0.21959013,-0.04675324675324675
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_0.01/,Age,32,2,0.1,50,False,0.01,0.12475555538327145,0.12475555538327145,0.2506900755015694,-0.9493177387914229,0.13203639,0.13203639,0.32928157,-0.9818181818181818
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_1.0/,Fare,32,2,0.1,50,False,1.0,0.011678024199649471,0.011678024199649471,0.01699561222332094,0.9181946403385048,0.05300842,0.05300842,0.08075106,1.0
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_0.1/,Age,32,2,0.1,50,False,0.1,0.08708344556690849,0.08708344556690849,0.17312297132714963,-0.5763482781026641,0.0913571,0.0913571,0.22283086,0.6545454545454545
0,titanic,results_final/titanic/Fare_32_2_gradient_0.1_50_10.0/,Fare,32,2,0.1,50,False,10.0,0.004161160429977483,0.004161160429977483,0.007491254995704542,0.9887165021156559,0.0047346554,0.0047346554,0.006911278,1.0
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_1.0/,Age,32,2,0.1,50,False,1.0,0.015501648431901912,0.015501648431901912,0.03823004574310243,0.9766081871345029,0.033531245,0.033531245,0.054718375,1.0
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_0.0/,Fare,64,2,0.1,50,False,0.0,0.20849421273754512,0.20849421273754512,0.3678401401987011,0.04372355430183357,0.27367884,0.27367884,0.43971178,-1.0
0,titanic,results_final/titanic/Age_32_2_gradient_0.1_50_10.0/,Age,32,2,0.1,50,False,10.0,0.0015334545227374857,0.0015334545227374857,0.003977400368097211,0.996101364522417,0.0034911023,0.0034911023,0.0071665645,1.0
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_0.001/,Fare,64,2,0.1,50,False,0.001,0.1916863269120518,0.1916863269120518,0.3255857020973942,0.04372355430183357,0.26463664,0.26463664,0.4321144,-0.9922077922077923
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_0.0/,Age,64,2,0.1,50,False,0.0,0.15823932633969368,0.15823932633969368,0.34959073138314345,-0.9311241065627031,0.17672159,0.17672159,0.52781385,-0.996103896103896
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_0.01/,Fare,64,2,0.1,50,False,0.01,0.16325489758853318,0.16325489758853318,0.2633494820155771,0.18335684062059235,0.22524652,0.22524652,0.4124426,-0.8298701298701299
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_0.001/,Age,64,2,0.1,50,False,0.001,0.1501963806738623,0.1501963806738623,0.34411080795668214,-0.866146848602989,0.1719507,0.1719507,0.5226666,-0.9779220779220777
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_0.01/,Age,64,2,0.1,50,False,0.01,0.14353186342982815,0.14353186342982815,0.3182393297889975,-0.8596491228070176,0.15797442,0.15797442,0.47048903,-0.8870129870129868
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_0.1/,Fare,64,2,0.1,50,False,0.1,0.09981913893880788,0.09981913893880788,0.14216688088598112,0.18335684062059235,0.14527723,0.14527723,0.26813605,0.13376623376623376
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_1.0/,Fare,64,2,0.1,50,False,1.0,0.007318754192976476,0.007318754192976476,0.016557439136788872,0.9181946403385048,0.051882505,0.051882505,0.10245967,1.0
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_0.1/,Age,64,2,0.1,50,False,0.1,0.11404116483756166,0.11404116483756166,0.24323846860008183,-0.9376218323586745,0.1191351,0.1191351,0.3316637,-0.5623376623376624
0,titanic,results_final/titanic/Fare_64_2_gradient_0.1_50_10.0/,Fare,64,2,0.1,50,False,10.0,0.00395638384252744,0.00395638384252744,0.006644154710636202,0.9999999999999999,0.007065769,0.007065769,0.0137140155,1.0
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_1.0/,Age,64,2,0.1,50,False,1.0,0.0354423856439883,0.0354423856439883,0.07586334939850728,0.9896036387264457,0.045514584,0.045514584,0.104528844,1.0
0,titanic,results_final/titanic/Age_64_2_gradient_0.1_50_10.0/,Age,64,2,0.1,50,False,10.0,0.0034052574982194475,0.0034052574982194475,0.011549081583168114,0.996101364522417,0.00654008,0.00654008,0.011139989,1.0
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_0.0/,Fare,128,2,0.1,50,False,0.0,0.05899942004779895,0.05899942004779895,0.10017547031322802,0.22708039492242593,0.22670205,0.22670205,0.5041081,-0.9948051948051948
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_0.0/,Age,128,2,0.1,50,False,0.0,0.164369290728486,0.164369290728486,0.3764470030892081,-0.8505523066926576,0.19082955,0.19082955,0.55374426,-0.9909090909090909
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_0.001/,Fare,128,2,0.1,50,False,0.001,0.04513118757512299,0.04513118757512299,0.09074875517410438,0.3568406205923836,0.22753361,0.22753361,0.49585035,-0.7922077922077921
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_0.001/,Age,128,2,0.1,50,False,0.001,0.16756058515447125,0.16756058515447125,0.3904292692017754,-0.9363222871994802,0.18868843,0.18868843,0.5486984,-0.9831168831168832
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_0.01/,Fare,128,2,0.1,50,False,0.01,0.04959110598321513,0.04959110598321513,0.09850016144012413,0.3526093088857545,0.22101414,0.22101414,0.45413753,-0.764935064935065
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_0.01/,Age,128,2,0.1,50,False,0.01,0.16902558746051616,0.16902558746051616,0.390014880476239,-0.8206627680311891,0.17943299,0.17943299,0.4943778,-0.8844155844155844
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_0.1/,Fare,128,2,0.1,50,False,0.1,0.01885328550489545,0.01885328550489545,0.050311574667565924,0.5387870239774329,0.18685102,0.18685102,0.32479504,-0.41298701298701296
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_0.1/,Age,128,2,0.1,50,False,0.1,0.131261620806199,0.131261620806199,0.27648115510472815,-0.7024041585445094,0.13616578,0.13616578,0.35545158,-0.6220779220779221
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_1.0/,Fare,128,2,0.1,50,False,1.0,0.06423225954930556,0.06423225954930556,0.1034411782491319,0.9322990126939351,0.103996664,0.103996664,0.14814037,1.0
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_1.0/,Age,128,2,0.1,50,False,1.0,0.04490574676956658,0.04490574676956658,0.0758587989641624,0.9649122807017543,0.050076157,0.050076157,0.11948955,0.9909090909090909
0,titanic,results_final/titanic/Fare_128_2_gradient_0.1_50_10.0/,Fare,128,2,0.1,50,False,10.0,0.005096593946396108,0.005096593946396108,0.0073952260718469776,0.9999999999999999,0.012787453,0.012787453,0.024656922,1.0
0,titanic,results_final/titanic/Fare_32_3_gradient_0.1_50_0.0/,Fare,32,3,0.1,50,False,0.0,0.12355412951106932,0.12355412951106932,0.20390940833523105,0.2722143864598025,0.22149198,0.22149198,0.3907765,-1.0
0,titanic,results_final/titanic/Age_128_2_gradient_0.1_50_10.0/,Age,128,2,0.1,50,False,10.0,0.004428360166547427,0.004428360166547427,0.012704771607702947,0.9948018193632228,0.0072453194,0.0072453194,0.015971959,1.0
0,titanic,results_final/titanic/Fare_32_3_gradient_0.1_50_0.001/,Fare,32,3,0.1,50,False,0.001,0.13222318905109487,0.13222318905109487,0.21974386319807357,0.2722143864598025,0.21484597,0.21484597,0.36602506,-1.0
0,titanic,results_final/titanic/Age_32_3_gradient_0.1_50_0.0/,Age,32,3,0.1,50,False,0.0,0.11772874006975463,0.11772874006975463,0.24281850534556332,-0.993821611178353,0.13324073,0.13324073,0.4100746,-1.0
0,titanic,results_final/titanic/Age_32_3_gradient_0.1_50_0.001/,Age,32,3,0.1,50,False,0.001,0.11571045500929433,0.11571045500929433,0.23673340038020624,-0.9870045484080572,0.1319003,0.1319003,0.40789333,-1.0
0,titanic,results_final/titanic/Fare_32_3_gradient_0.1_50_0.01/,Fare,32,3,0.1,50,False,0.01,0.15104612851435725,0.15104612851435725,0.252174054756901,0.2722143864598025,0.1840868,0.1840868,0.27908146,-0.8688311688311688
0,titanic,results_final/titanic/Fare_32_3_gradient_0.1_50_0.1/,Fare,32,3,0.1,50,False,0.1,0.07403828500486831,0.07403828500486831,0.1205116660944299,0.2722143864598025,0.1111663,0.1111663,0.19748574,0.4974025974025974
